author_id,source,text,year
1500083942,Twitter Web Client,discusses aws iot device shadows feature managing devices intermittent connectivity http,2019
1040351960757686274,Intelligent Edge Iot and AI Bot,aws iot device shadows sounds little scary bit dr whoy dont blinkwtimeout,2019
1130269110,HubSpot,discusses aws iot device shadows feature managing devices intermittent connectivity http,2019
18628798,IFTTT,news everybody sonic riders zero gravity gigan device shadow wii,2020
59353728,Twitter Web App,dj breakdance comienza su set con hybrid device shadow records los esperamos hasta las,2020
19108985,Twitter Web App,instead relying lazy flush gather bits device shadow state build dword,2020
1233608415395475456,uhiiman_bot,playing core device shadow wall king diamond ap1 heavy metal buzz radio,2020
1298163372530130944,Twitter,playing core device shadow wall king diamond ap1 heavy metal buzz radio,2020
75718182,Twitter for iPhone,tegra deviceshadow gun goes hard paint,2020
1313643195801063424,"Cheap Bots, Done Quick!",playing core device shadow wall king diamond ap1 heavy metal buzz radio,2020
153443483,Twitter Web App,playing core device shadow wall king diamond ap1 heavy metal buzz radio,2020
48443,Twitter Web App,playing core device shadow wall king diamond ap1 heavy metal buzz radio,2020
748838112005070848,IFTTT,yeah captors cameras device shadows dynamic reflect actual lightning conditions,2020
1298258757718163461,Twitter for iPhone,anybody know device shadow,2020
916172965460373504,aws_whats_new,running cyanogen mod nightly droidx,2020
268269978,Echofon,arriving device shadow skids stop examines machine looks like theyve getting around,2020
126179843,Twitter Web App,best game galaxy deviceshadow gun,2020
717384094254903297,IFTTT,,2020
1432755685,IFTTT,free kindle ebook also read computer mobile device shadow doubt melissa perez,2020
1233608415395475456,uhiiman_bot,shadow lo ltimo de adobe para sincronizacin de dispositivos mviles por wifi,2020
1295446424444899331,Twitter Web App,available ereader device shadow legacy,2020
4839215822,Periscope Is Lit,gak work dhow 3 rt yg udah nyobain ganti languagenya mohon reportnya ya karena di device shadow semuanya work tanpa ham,2020
1277873138840281088,Twitter,yg udah nyobain ganti languagenya mohon reportnya ya karena di device shadow semuanya work tanpa hambatan 3,2020
636396043,Buffer,nah di device shadow lancar jaya tu tanpa force close,2020
23059309,TweetDeck,odd button darky pressed button leading game device,2020
2184307566,Twitter for iPad,solitaire wily device shadow brd,2020
969924541,Twitter for Android,cannot otherwise jiva ply heraldic device shadow relative site,2020
2360931728,App for buildvirtual,dont maneuver savingsecure franking mechanical device shadow cartridges online,2020
804599257,Twitter Web App,create vertical device drop shadows css demo,2020
80253571,Twitter for Android,create vertical device drop shadows css demo,2020
2360931728,App for buildvirtual,create vertical device drop shadows css demo,2020
74378277,TweetDeck,cool rt create vertical device drop shadows css demo,2020
2360931728,App for buildvirtual,create vertical device drop shadows css demo,2020
2336234211,Twitter for iPad,create vertical device drop shadows css demo,2020
1256489753840545792,Twitter Web App,deadly device shadow waters edge trail twister,2020
1234687264497770497,Twitter Web App,well damn look stable cm7 droid x lol,2020
2360931728,App for buildvirtual,mirror device shadow,2020
586887461,IFTTT,recommend shadow strike v visit links android device shadow strike v,2020
896366635828875264,Twitter for iPhone,dont pep lessmake buy franking mechanical device shadow cartridges online rtwjp,2020
7929042,python-twitter-test-local-use,wily device shadow endless deposition stalk pull back gift endless notarized statement urldedkuc,2020
3227195371,aws-twitterbot-workshop,device shadow desktop deepseated shaping tnzl,2020
1107350121656668160,Follow GitHub Organisation,hedged means idle foreclosures heraldic device shadow death turn aside provocation underwater odds forwardlooki wjsqu,2020
15656849,Engage.Social,suning machine 002024 possessions weighty else device shadow accentssuning gome dazhonghc dtclhshsv,2020
714979335082536960,Twitter for Android,like shadow phone could beginning something big,2020
2555289205,IFTTT,stood straight walked towards tails carefully taking device shadow turned slowly gently,2020
1226942296572284928,Twitter for Android,ti build p ios device shadow,2020
1176389620264624129,Hootsuite Inc.,gps vehicle tracking device shadow tracker micro vision,2020
82350646,Twitter for iPhone,keeping device shadows vague towards topics still relevant fit,2020
67058089,Twitter for iPhone,aws iot platform makes development effort easier device shadow addresses issue device offline,2020
18230159,Twitter for iPhone,many leading man author rundown neighborhood device shadow bnjz,2020
319114010,Microsoft Power Platform,amazon iot hits ga device shadows concept carduinonode sdks free lt250kmessmth,2020
2981594310,Twitter for Android,successful wedding canopy zeugma device shadow tip virtue writ federation intercommunicational uvjq,2020
3064266184,Twitter Web App,good demo iot micheal amazom elastic agriculture device shadowalso good explanation amit mobile app aws4u,2020
414386143,Twitter Web App,aws iot device shadow simple yet powerful,2020
922341375667986432,Pocket Console,device shadows,2020
66780587,Sprinklr,aws iotrules enginedevice shadows,2020
16453070,Twitter Web App,sure check device shadow feature,2020
114982638,TweetDeck,device shadowdynamo db,2020
1272978164742905856,Embedde_BOT,aws iot device shadow ios mqtt developersio b,2020
284068570,Jacobus Systems 1,bring device amp shadow,2020
351930287,The Tweeted Times,aws iotdevice shadowdeltareported desiredreported udp,2020
486379155,Twitter for iPhone,aws iot device shadow ios mqtt developersio,2020
1072469828957495296,IFTTT,aws iot device shadow ios mqtt,2020
2339981132,IFTTT,aws iot device shadow ios mqtt,2020
748838112005070848,IFTTT,developersio aws iot device shadow ios mqtt,2020
29006872,IFTTT,aws iot device shadow ios mqtt aws reinvent aws iot iot,2020
4890816472,IFTTT,developersio aws iot device shadow ios mqtt,2020
2279237089,IFTTT,aws iot device shadow ios mqtt,2020
865658744,IFTTT,aws iot device shadow ios mqtt,2020
2593702652,GIXtools activity monitor,developersio aws iot device shadow ios mqtt,2020
916172965460373504,aws_whats_new,save money finding cheap books load reading device shadows knight e whiter,2020
319114010,Microsoft Power Platform,new favorite term device shadows,2020
950783869158088704,TechnorIoT Bot,aws iot includes device shadow takes snapshot devices last reported state,2020
586753577,Tweet AWS Updates,impressive device shadow cool devices like sensors making last state representation available services,2020
1107350121656668160,Follow GitHub Organisation,things shadow thing shadow device shadow,2020
3227195371,aws-twitterbot-workshop,aws iotdevice shadow,2020
1107350121656668160,Follow GitHub Organisation,aws iotdevice shadow,2020
34892456,Zapier.com,device shadow,2020
268269978,Echofon,introducing aws iot key words device gateway rule engine device shadow,2020
1009086962060283904,Twitter for Android,aws iot device shadow kind mqtt retain feature probably mqtt retain feature,2020
1289221929640042496,Twitter Web App,hard build marvel engineering device shadows looks straightforward,2020
2755592574,Twitter Web App,mypov device shadows really cool way engage intermittent devices,2020
1096656069286277120,tech_blog_feeder,good overview aws iot features especially interesting security model device shadow concept,2020
1246977906233892865,EngineerBlogs,regrowth iotdevice shadowsync,2020
1233608415395475456,uhiiman_bot,device shadowsshadowsshadows,2020
18628798,IFTTT,imo nio orchestrates edge may take device shadow overlap tm http,2020
996215656440877057,Twitter for iPhone,imo nio orchestrates edge may take device shadow overlap tm,2020
1282550243410812930,Twitter for Android,amazon launches cloud services connected devices watch device shadow,2020
2341423152,Tweetbot for Mac,device shadow talk device even offline program shadow,2020
1176247258083409920,Twitter for iPhone,amazon launches cloud services connected devices watch device shadow,2020
140512058,Twitter Web App,aws iotdevice shadow,2020
868084744763965443,Mobile Web (M2),still trying get device shadows seem interesting ive got questions identitysecurity features,2020
3086889841,Paradigm Interactions Inc.,mic drop day goes amazon device shadows lets track data devices offline,2020
1074205667265699840,Twitter Web App,looking announcements device shadow offloads thing reliability client interesting idea,2020
284068570,Jacobus Systems 1,jumping data hosting devices middleware required device shadows keep state,2020
23059309,TweetDeck,device shadow talk device even offline program shadow,2020
1262414532397285376,Twittimer,iot cool technology especially device shadows,2020
1081468790536392704,Instagram,iot cool technology especially device shadows,2020
856240505826496513,dlvr.it,aws device shadows lets u deal devices offline neat idea works,2020
575438043,Twitter for Android,interesting stuff amazon like device shadows concept latency still big challenge,2020
33683378,Twitter Web App,iot cool technology especially device shadows,2020
1193098104272121857,Twitter for Android,awss iot device shadows reminiscent picos cloud object represents unconnected device,2020
1057349842329133058,Twitter for iPhone,amazons iot drop today v big deal already huge sdk fanbase device shadows nice feature aws backend,2020
776141864470585344,Twitter for iPhone,iot cool technology especially device shadows,2020
1173954151199510531,Twitter for Android,awss iot device shadows reminiscent picos cloud object represents unconnected device,2020
1233498309588897793,Twitter for Android,awss iot device shadows reminiscent picos cloud object represents unconnected device,2020
139982400,Twitter Web App,iam policies also give access device shadows,2020
119263269,Skyarchbroadcasting to Twitter,iot cool technology especially device shadows,2020
5838092,Twitter Web App,iot cool technology especially device shadows,2020
950783869158088704,TechnorIoT Bot,iot cool technology especially device shadows,2020
141333525,TheIoT,iot cool technology especially device shadows,2020
1096656069286277120,IFTTT,aws iotdevice shadow,2020
304213069,IFTTT,heres flow aws iot device shadow,2020
72556657,Twitter for iPhone,aws iot device shadow virtual representation device,2020
34892456,Zapier.com,iam policies also give access device shadows,2020
63482906,Twitter Web Client,data access control device shadows works mqtt,2020
1233608415395475456,uhiiman_bot,iam policies also give access device shadows,2020
18628798,IFTTT,aws iot platform includes device shadows connected devices temporarily reach http,2020
24665074,Zapier.com,really like platform features elegant combination rest pubsub using device shadows,2020
912353468383297537,Twitter for Android,iot device shadow mqt,2020
21223044,Twitter Web App,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
1080370075742289921,Twitter Web App,device shadow talk device even offline program shadow,2020
379522746,Twitter Web App,aws iot device shadow,2020
80253571,Twitter for Android,python lambdaaws mobile hubaws iotaws iot device shadowsaws iot device sdk,2020
284068570,Jacobus Systems 1,device shadowawsqueue,2020
716348353915686912,Hacker Noon,aws device shadows lets u deal devices offline neat idea works,2020
859161773387259904,Twitter for iPad,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
2780842141,Twitter Web App,aws device shadows lets u deal devices offline neat idea works,2020
20143298,Twitter for Android,watching amazons reinvent presentation iot many electric imp flashbacks especially device shadows,2020
107596984,Twitter for iPhone,aws iotdevice shadow,2020
111457430,Hootsuite Inc.,device shadow,2020
44850418,Twitter Web App,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
80253571,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
284068570,Jacobus Systems 1,shares device shadows communicate back even youre offline,2020
716348353915686912,Hacker Noon,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
734928344752521216,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
43492898,SocialPilot.co,aws iot device shadows sounds little scary bit dr whoy dont blinkwtimeout,2020
2459121175,Twitter for iPhone,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
84553827,Twitter for iPhone,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
309458567,Twitter Web App,aws iotdevice shadow,2020
1017179180,Twitter for iPhone,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
730534774612332544,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
798780397,Twitter Web App,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
188051043,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
2377894584,Twitter for Android,iot device shadow basically digital abstraction physical device,2020
315110421,Twitter for Android,iot device shadow basically digital abstraction physical device,2020
487549528,Twitter Web App,read write disconnected sensors actuators using iot device shadows,2020
3385032783,Twitter for iPhone,aws iot pieces sdks device gateway amp rules engine registry device shadows allowing devices offline,2020
392461085,Twitter for Android,aws iot platform makes development effort easier device shadow addresses issue device offline,2020
803810232598138880,Twitter for Android,awss iot device shadows reminiscent picos cloud object represents unconnected devices state,2020
1268102419,Twitter for iPhone,iot device shadows handles case devises offline device comes back online change desired state,2020
3243487597,Twitter for iPhone,aws iot device shadows,2020
2912068707,Twitter for iPhone,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
284068570,Jacobus Systems 1,iot device shadow basically digital abstraction physical device,2020
716348353915686912,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
14409971,Twitter for iPhone,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
840124559307161600,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
1114730292,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
926083010637811712,Twitter for Android,aws iot device shadows offline access data devices,2020
2537475406,Twitter for Android,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
761984288225107968,Twitter for Android,aws iotdevice shadow,2020
156126182,Twitter for iPhone,discusses aws iot device shadows feature managing devices intermittent connectivity http,2020
15315623,Twitter for Android,aws iot device shadows aws iot device sdks,2020
287606350,Twitter for iPhone,introduces device shadow know state thing even offline,2020
883673936,Twitter for iPhone,device shadow talk device even offline program shadow,2020
2533031,Twitter for iPhone,aws iotdevice shadow,2020
261476962,Twitter for Android,iot device shadow mqt,2020
1194212820751011840,Twitter Web App,aws device shadows lets u deal devices offline neat idea works,2020
807599759292858368,Twitter Web App,mypov device shadows really cool way engage intermittent devices,2020
80727653,Twitter for Android,aws iot platform includes device shadows connected devices temporarily reach,2020
341857168,Twitter for Android,aws iotdevice shadow,2020
14656919,Twitter for Android,iot device shadows handles case devises offline device comes back online change desired state,2020
1087691295672258567,Twitter for Android,device shadow brilliant,2020
80253571,Twitter for Android,announcement aws iot device shadows offline support connected services,2020
82068156,Twitter for iPhone,device shadow somewhat spectacular,2020
1295131525,Twitter for Android,device shadows like backup devices hard real time data interesting,2020
458212709,Twitter for Android,aws iotdevice shadow,2020
2787484663,Twitter Web App,new feature aws iot device shadows,2020
459072132,Twitter for Android,save money finding cheap books load reading device shadow moon mark brandon powell,2020
586614330,Twitter for Android,recommend shadow fight v visit links android device shadow fight v,2020
4132925174,Twitter for iPhone,device shadow desktop abstinence architecture gxnm,2020
23090019,Twitter Web App,takes sort device shadow seeker arch device turn bow measure bow,2020
15030615,Twitter Web App,liked video dream device shadow,2020
951231472786165761,Twitter for Android,using trigonometry end best way set universal device shadow math teacher could see,2020
54864774,Twitter Web App,checked campaign stay safe device shadow,2020
284068570,Jacobus Systems 1,checked campaign stay safe device shadow,2020
716348353915686912,Hacker Noon,checked campaign stay safe device shadow,2020
1166260127747280904,WordPress.com,checked campaign stay safe device shadow,2020
1227841442,WordPress.com,indiegogo find shadow wearable safety device shadow brings ive fallen cant get touch,2020
16309969,dlvr.it,shadow wearable safety device shadow wearable safety dev,2020
10409622,@thedextazlab,snuff device shadow la whiff unto life ease otukbt,2020
4639018735,py-feedr-M157q,follows amazons device shadow concept iot hub builtin device twins great stuff,2020
192928747,Twitter for Android,amazon promoting device shadows welcome,2020
1115198022,Twitter for iPhone,amazon promoting device shadows welcome,2020
4958651,IFTTT,listening edge cloud connect aws iot platform works device shadow state cool,2020
